dataTime,total_confirmed,total_death,total_recovered,total_hosp,total_intens,total_tests,B_confirmed,B_death,B_recovered,B_hosp,B_intens,K_confirmed,K_death,K_recovered,K_hosp,K_intens,Noe_confirmed,Noe_death,Noe_recovered,Noe_hosp,Noe_intens,Ooe_confirmed,Ooe_death,Ooe_recovered,Ooe_hosp,Ooe_intens,S_confirmed,S_death,S_recovered,S_hosp,S_intens,St_confirmed,St_death,St_recovered,St_hosp,St_intens,T_confirmed,T_death,T_recovered,T_hosp,T_intens,V_confirmed,V_death,V_recovered,V_hosp,V_intens,W_confirmed,W_death,W_recovered,W_hosp,W_intens,remarks,source,viewedTime
11.05.2020 15:00:00,15845,620,14061,279,68,319484,331,11,283,3,0,411,13,389,1,0,2704,95,2418,69,23,2266,58,2169,19,4,1217,37,1162,30,3,1810,136,1423,24,4,3518,107,3317,29,13,876,19,839,2,1,2712,144,2061,102,20,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",11.05.2020 17:27:49
12.05.2020 15:00:00,15894,623,14148,264,59,329314,332,11,290,0,0,411,13,388,1,0,2709,95,2433,67,21,2269,58,2170,20,3,1215,37,1165,29,2,1813,139,1449,22,4,3518,107,3329,26,12,879,19,843,2,1,2748,144,2081,97,16,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",12.05.2020 17:30:52
13.05.2020 08:00:00,15921,624,14304,243,55,336252,331,11,297,4,0,411,13,388,2,0,2717,95,2467,65,21,2268,59,2177,20,2,1216,37,1171,15,2,1814,139,1482,19,5,3518,107,3349,22,9,882,19,847,0,0,2764,144,2126,96,16,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.05.2020 10:11:51
13.05.2020 15:00:00,15973,624,14304,243,55,336252,335,11,297,4,0,410,13,388,2,0,2720,95,2467,65,21,2268,59,2177,20,2,1217,37,1171,15,2,1814,139,1482,19,5,3520,107,3349,22,9,882,19,847,0,0,2807,144,2126,96,16,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.05.2020 16:20:24
14.05.2020 08:00:00,15980,624,14304,243,55,336252,334,11,297,4,0,410,13,388,2,0,2721,95,2467,65,21,2269,59,2177,20,2,1217,37,1171,15,2,1814,139,1482,19,5,3523,107,3349,22,9,882,19,847,0,0,2810,144,2126,96,16,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.05.2020 09:15:38
14.05.2020 15:00:00,16014,626,14405,234,54,344606,334,11,300,3,0,411,13,389,2,0,2732,97,2487,62,20,2271,59,2177,14,1,1216,37,1175,15,2,1814,139,1504,21,4,3524,107,3360,21,9,883,19,856,0,0,2829,144,2157,96,18,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",15.05.2020 08:06:45
15.05.2020 08:00:00,16030,628,14471,212,47,351351,334,11,302,4,0,411,13,390,2,0,2739,97,2503,58,18,2270,60,2185,14,1,1217,37,1179,12,2,1815,140,1510,17,4,3526,107,3370,21,8,883,19,856,0,0,2835,144,2176,84,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",15.05.2020 12:33:44
15.05.2020 15:00:00,16093,628,14471,212,47,351351,334,11,302,4,0,411,13,390,2,0,2765,97,2503,58,18,2274,60,2185,14,1,1217,37,1179,12,2,1816,140,1510,17,4,3528,107,3370,21,8,883,19,856,0,0,2865,144,2176,84,14,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200515-1817.html",16.05.2020 10:20:44
16.05.2020 08:00:00,16133,628,14471,212,47,351351,335,11,302,4,0,411,13,390,2,0,2774,97,2503,58,18,2275,60,2185,14,1,1216,37,1179,12,2,1819,140,1510,17,4,3528,107,3370,21,8,884,19,856,0,0,2891,144,2176,84,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",16.05.2020 10:22:19
16.05.2020 15:00:00,16146,629,14524,208,50,357393,335,11,308,3,0,411,13,390,1,0,2780,98,2510,53,17,2275,60,2189,17,1,1216,37,1179,11,2,1822,140,1531,16,4,3528,107,3373,20,9,885,19,856,0,0,2894,144,2188,87,17,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",16.05.2020 22:51:55
17.05.2020 08:00:00,16151,629,14563,197,48,362509,336,11,311,4,0,411,13,390,1,0,2782,98,2512,49,15,2275,60,2187,16,4,1216,37,1183,8,1,1822,140,1543,14,4,3528,107,3382,17,7,885,19,856,0,0,2896,144,2199,88,17,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",17.05.2020 12:11:23
17.05.2020 15:00:00,16167,629,14563,197,48,362509,337,11,311,4,0,411,13,390,1,0,2785,98,2512,49,15,2275,60,2187,16,4,1216,37,1183,8,1,1823,140,1543,14,4,3528,107,3382,17,7,887,19,856,0,0,2905,144,2199,88,17,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",18.05.2020 07:20:58
18.05.2020 15:00:00,16201,629,14614,196,45,365873,337,11,312,3,0,411,13,390,1,0,2798,98,2516,49,15,2276,60,2187,12,2,1216,37,1183,10,1,1823,140,1550,14,4,3530,107,3383,18,6,887,19,856,0,0,2923,144,2237,89,17,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",18.05.2020 17:27:32
19.05.2020 08:00:00,16231,629,14614,196,45,365873,338,11,312,3,0,411,13,390,1,0,2798,98,2516,49,15,2282,60,2187,12,2,1218,37,1183,10,1,1825,140,1550,14,4,3530,107,3383,18,6,887,19,856,0,0,2942,144,2237,89,17,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",19.05.2020 10:19:56
19.05.2020 08:00:00,16231,632,14678,182,39,372435,338,11,316,2,0,411,13,392,1,0,2798,99,2529,45,14,2282,60,2199,12,1,1218,37,1183,8,1,1825,142,1563,14,4,3530,107,3385,18,5,887,19,859,1,0,2942,144,2252,81,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",19.05.2020 10:52:42
19.05.2020 15:00:00,16261,632,14678,182,39,372435,338,11,316,2,0,411,13,392,1,0,2789,99,2529,45,14,2288,60,2199,12,1,1219,37,1183,8,1,1827,142,1563,14,4,3532,107,3385,18,5,893,19,859,1,0,2964,144,2252,81,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",19.05.2020 16:09:50
20.05.2020 08:00:00,16275,633,14882,174,37,379592,338,11,316,1,0,411,13,393,1,0,2793,99,2557,41,14,2289,60,2200,15,0,1220,38,1183,7,1,1828,142,1574,12,2,3532,107,3393,15,6,894,19,861,1,0,2970,144,2405,81,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",20.05.2020 11:24:31
21.05.2020 15:00:00,16335,633,14951,188,32,385607,336,11,317,3,0,411,13,393,1,0,2806,99,2562,42,13,2286,60,2197,14,0,1220,38,1189,5,0,1833,142,1589,9,2,3534,107,3395,14,4,895,19,862,1,0,3014,144,2447,99,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",21.05.2020 22:08:09
20.05.2020 15:00:00,16295,633,14882,174,37,379592,336,11,316,1,0,411,13,393,1,0,2799,99,2557,41,14,2284,60,2200,15,0,1220,38,1183,7,1,1831,142,1574,12,2,3532,107,3393,15,6,894,19,861,1,0,2988,144,2405,81,14,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200520-1817.html",21.05.2020 22:12:23
22.05.2020 08:00:00,16358,633,14951,188,32,385607,337,11,317,3,0,411,13,393,1,0,2813,99,2562,42,13,2287,60,2197,14,0,1220,38,1189,5,0,1834,142,1589,9,2,3534,107,3395,14,4,895,19,862,1,0,3027,144,2447,99,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",22.05.2020 09:41:39
22.05.2020 15:00:00,16388,635,15005,159,31,390488,337,11,318,1,0,411,13,393,1,0,2838,100,2574,38,12,2287,60,2199,12,0,1220,38,1191,4,0,1833,143,1592,10,2,3534,107,3396,12,3,896,19,862,1,0,3032,144,2480,80,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",23.05.2020 10:00:32
23.05.2020 15:00:00,16414,639,15035,144,28,396363,338,11,318,1,0,411,13,395,0,0,2830,100,2583,35,11,2289,60,2202,11,0,1220,38,1192,4,0,1833,144,1599,10,2,3536,108,3396,12,3,896,19,862,0,0,3061,146,2488,71,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",23.05.2020 15:42:59
24.05.2020 08:00:00,16429,640,15063,137,29,401857,338,11,318,2,0,411,13,395,0,0,2835,100,2596,31,11,2289,60,2203,9,0,1220,38,1192,4,0,1833,145,1602,7,1,3536,108,3398,13,4,896,19,864,0,0,3071,146,2495,71,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",24.05.2020 13:40:04
24.05.2020 15:00:00,16440,640,15063,137,29,401857,340,11,318,2,0,411,13,395,0,0,2835,100,2596,31,11,2290,60,2203,9,0,1220,38,1192,4,0,1834,145,1602,7,1,3536,108,3398,13,4,896,19,864,0,0,3078,146,2495,71,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",24.05.2020 18:12:46
25.05.2020 15:00:00,16459,641,15138,139,31,405341,341,11,320,2,0,411,13,396,0,0,2845,100,2604,32,11,2290,60,2204,9,1,1221,38,1193,2,0,1835,145,1605,7,1,3535,108,3399,13,4,897,19,864,0,0,3084,147,2553,74,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",25.05.2020 21:58:21
26.05.2020 08:00:00,16476,643,15182,127,32,411185,341,11,320,2,0,411,13,397,0,0,2847,100,2621,32,13,2290,60,2207,7,1,1221,38,1193,2,0,1835,147,1613,6,1,3535,108,3404,12,4,898,19,863,0,0,3098,147,2564,66,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",26.05.2020 13:56:43
26.05.2020 15:00:00,16497,643,15182,127,32,411185,341,11,320,2,0,413,13,397,0,0,2851,100,2621,32,13,2291,60,2207,7,1,1220,38,1193,2,0,1836,147,1613,6,1,3534,108,3404,12,4,898,19,863,0,0,3113,147,2564,66,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",27.05.2020 07:00:32
27.05.2020 15:00:00,16514,645,15228,116,32,418706,340,11,321,2,0,414,13,398,0,0,2860,100,2633,28,13,2292,60,2209,7,0,1219,38,1192,2,0,1835,147,1626,7,1,3536,108,3405,11,4,898,19,863,0,0,3120,149,2581,59,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",28.05.2020 05:36:10
28.05.2020 15:00:00,16544,668,15286,107,30,427372,341,11,324,2,0,414,13,398,0,0,2861,100,2647,26,13,2292,60,2212,7,0,1220,38,1192,2,0,1835,147,1628,8,1,3536,108,3412,10,4,898,19,866,0,0,3147,172,2607,52,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",28.05.2020 22:29:02
29.05.2020 15:00:00,16575,668,15347,103,25,434302,341,11,325,2,0,414,13,398,0,0,2864,100,2654,26,11,2294,60,2212,7,0,1220,38,1193,3,0,1837,147,1638,7,1,3537,108,3416,12,3,898,19,866,0,0,3170,172,2645,46,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.05.2020 07:28:08
30.05.2020 18:00:00,16627,668,15520,98,23,442143,342,11,325,2,0,414,13,398,0,0,2866,100,2667,25,10,2295,60,2214,7,0,1220,38,1196,0,0,1836,147,1642,6,0,3537,108,3419,12,3,898,19,866,0,0,3219,172,2793,46,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",30.05.2020 22:54:42
31.05.2020 08:30:00,16638,668,15593,97,27,448534,342,11,325,2,0,414,13,398,0,0,2867,100,2673,22,10,2295,60,2215,7,0,1220,38,1196,0,0,1836,147,1645,6,0,3537,108,3420,7,3,898,19,866,0,0,3229,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",31.05.2020 10:58:35
31.05.2020 15:30:00,16638,668,15593,97,27,448534,342,11,325,2,0,414,13,398,0,0,2866,100,2673,22,10,2296,60,2215,7,0,1220,38,1196,0,0,1836,147,1645,6,0,3537,108,3420,7,3,898,19,866,0,0,3229,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200531-2017.html",01.06.2020 14:50:19
01.06.2020 08:00:00,16642,668,15596,97,29,451820,342,11,326,2,0,414,13,398,0,0,2866,100,2673,21,10,2296,60,2215,7,0,1220,38,1197,0,0,1836,147,1646,7,2,3537,108,3420,7,3,898,19,866,0,0,3233,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.06.2020 14:52:16
01.06.2020 15:00:00,16643,668,15596,97,29,451820,342,11,326,2,0,414,13,398,0,0,2866,100,2673,21,10,2296,60,2215,7,0,1220,38,1197,0,0,1837,147,1646,7,2,3537,108,3420,7,3,898,19,866,0,0,3233,172,2855,53,14,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",01.06.2020 21:42:13
02.06.2020 15:00:00,16664,669,15629,88,26,456378,342,11,327,2,0,415,13,398,0,0,2866,100,2678,20,9,2297,61,2215,3,0,1220,38,1197,0,0,1837,147,1647,7,2,3535,108,3421,7,3,899,19,867,0,0,3253,172,2879,49,12,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",02.06.2020 18:25:45
03.06.2020 08:00:00,16674,670,15672,87,21,462958,342,11,328,2,0,416,13,398,0,0,2867,100,2687,19,6,2297,61,2221,3,0,1220,38,1197,0,0,1837,148,1655,7,2,3535,108,3425,7,2,900,19,867,0,0,3260,172,2894,49,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",03.06.2020 13:03:21
03.06.2020 15:00:00,16700,670,15672,87,21,462958,342,11,328,2,0,416,13,398,0,0,2868,100,2687,19,6,2300,61,2221,3,0,1220,38,1197,0,0,1840,148,1655,7,2,3536,108,3425,7,2,901,19,867,0,0,3277,172,2894,49,11,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200603-2017.html",04.06.2020 11:43:53
04.06.2020 08:00:00,16705,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2868,100,2695,18,6,2301,61,2225,4,0,1220,38,1198,0,0,1840,148,1661,5,1,3537,108,3426,5,2,901,19,869,0,0,3280,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",04.06.2020 11:45:18
04.06.2020 15:00:00,16731,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2870,100,2695,18,6,2301,61,2225,4,0,1220,38,1198,0,0,1842,148,1661,5,1,3538,108,3426,5,2,901,19,869,0,0,3301,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200604-2017.html",05.06.2020 09:10:03
05.06.2020 08:00:00,16740,670,15717,87,22,471466,342,11,328,2,0,416,13,398,0,0,2873,100,2695,18,6,2300,61,2225,4,0,1220,38,1198,0,0,1842,148,1661,5,1,3539,108,3426,5,2,901,19,869,0,0,3307,172,2917,53,13,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",05.06.2020 09:11:41
05.06.2020 15:00:00,16757,672,15742,75,20,479449,342,11,329,2,0,416,13,398,0,0,2876,100,2699,18,6,2306,61,2226,2,0,1220,38,1199,0,0,1845,149,1667,3,1,3539,108,3430,5,2,904,19,867,0,0,3309,173,2927,45,11,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200605-2017.html",06.06.2020 09:23:47
06.06.2020 08:00:00,16804,672,15742,75,20,479449,342,11,329,2,0,416,13,398,0,0,2880,100,2699,18,6,2310,61,2226,2,0,1220,38,1199,0,0,1845,149,1667,3,1,3539,108,3430,5,2,904,19,867,0,0,3348,173,2927,45,11,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.06.2020 09:25:09
06.06.2020 15:00:00,16817,672,15789,72,17,485912,342,11,329,2,0,416,13,398,0,0,2880,100,2706,16,5,2311,61,2228,2,0,1220,38,1200,0,0,1845,149,1669,3,1,3540,108,3432,2,1,904,19,876,0,0,3359,173,2951,47,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",06.06.2020 16:22:09
07.06.2020 15:00:00,16854,672,15793,69,17,489597,342,11,329,2,0,416,13,398,0,0,2883,100,2707,14,5,2313,61,2229,2,0,1221,38,1200,0,0,1845,149,1670,2,1,3540,108,3433,2,1,905,19,876,0,0,3389,173,2951,47,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",07.06.2020 15:27:19
08.06.2020 15:00:00,16879,672,15839,82,17,494761,342,11,329,2,0,416,13,399,0,0,2889,100,2707,14,6,2314,61,2230,5,0,1221,38,1200,0,0,1844,149,1678,2,1,3538,108,3434,2,1,905,19,876,0,0,3410,173,2986,57,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",08.06.2020 16:20:39
09.06.2020 08:00:00,16889,672,15875,84,19,500921,342,11,331,0,0,416,13,400,0,0,2889,100,2717,15,5,2314,61,2231,6,1,1221,38,1200,0,0,1843,149,1683,2,1,3539,108,3436,3,2,905,19,876,0,0,3420,173,3001,58,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",09.06.2020 12:42:33
09.06.2020 15:00:00,16897,672,15875,84,19,500921,342,11,331,0,0,415,13,400,0,0,2891,100,2717,15,5,2317,61,2231,6,1,1221,38,1200,0,0,1844,149,1683,2,1,3540,108,3436,3,2,906,19,876,0,0,3421,173,3001,58,10,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.06.2020 06:45:08
10.06.2020 15:00:00,16920,673,15910,80,17,506344,343,11,332,0,0,415,13,401,0,0,2891,100,2725,12,4,2325,61,2231,5,1,1223,38,1200,1,1,1843,150,1686,2,1,3540,108,3436,2,1,907,19,878,0,0,3433,173,3021,58,9,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",10.06.2020 16:19:14
11.06.2020 15:00:00,16945,674,15949,76,13,512501,343,11,332,0,0,415,13,401,0,0,2893,100,2742,13,2,2327,61,2232,5,1,1223,38,1201,1,0,1842,150,1686,2,1,3540,108,3436,2,1,907,19,878,0,0,3455,174,3041,53,8,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",11.06.2020 18:11:57
12.06.2020 15:00:00,16970,675,15985,69,9,516581,343,11,332,0,0,415,13,401,0,0,2899,100,2746,12,0,2330,61,2232,5,1,1223,38,1201,1,0,1841,150,1688,3,1,3540,108,3437,2,1,907,19,880,0,0,3472,175,3068,46,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",13.06.2020 07:23:58
13.06.2020 15:00:00,17001,677,16012,73,11,520976,343,11,329,0,0,415,13,401,0,0,2906,100,2750,14,2,2330,61,2232,5,1,1223,38,1201,1,0,1841,150,1690,1,1,3540,108,3437,2,1,907,19,881,0,0,3496,177,3091,50,6,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.06.2020 08:31:12
14.06.2020 15:30:00,17029,677,16059,69,12,524840,343,11,329,0,0,415,13,401,0,0,2912,100,2750,10,2,2330,61,2233,5,1,1223,38,1201,1,0,1841,150,1690,1,1,3541,108,3438,2,1,907,19,881,0,0,3517,177,3136,50,7,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",14.06.2020 19:04:47
15.06.2020 15:00:00,17074,678,16066,79,15,527670,343,11,329,0,0,419,13,401,0,0,2922,100,2750,11,2,2330,61,2234,10,2,1223,38,1201,1,0,1842,150,1689,2,2,3542,108,3438,2,1,907,19,881,0,0,3546,178,3143,53,8,"corin.at bmsgpk_loader v0.4","https://mc1.rbk5.com/covid19/sozialministerium-datenseite/covid19-daten-20200615-2017.html",16.06.2020 08:46:32
16.06.2020 08:00:00,17098,678,16066,79,15,527670,343,11,329,0,0,419,13,401,0,0,2924,100,2750,11,2,2330,61,2234,10,2,1223,38,1201,1,0,1843,150,1689,2,2,3542,108,3438,2,1,907,19,881,0,0,3567,178,3143,53,8,"corin.at bmsgpk_loader v0.4","https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html",16.06.2020 08:49:02
